target,prediction,flag,roll_id,row_index
74.97,75.51405334472656,prediction,2,1262
74.89,75.75041961669922,prediction,2,1263
74.8,75.61835479736328,prediction,2,1264
74.74,75.64689636230469,prediction,2,1265
74.66,75.24967956542969,prediction,2,1266
74.57,75.47782135009766,prediction,2,1267
74.47,75.63936614990234,prediction,2,1268
74.69,75.25569152832031,prediction,2,1269
75.84,75.3626937866211,prediction,3,1270
76.31,75.29227447509766,prediction,3,1271
76.51,75.51842498779297,prediction,3,1272
76.64,75.75445556640625,prediction,3,1273
77.31,75.62151336669922,prediction,3,1274
78.35,75.65122985839844,prediction,3,1275
78.98,75.25424194335938,prediction,3,1276
79.3,75.48127746582031,prediction,3,1277
79.49,75.64269256591797,prediction,3,1278
79.59,75.2589111328125,prediction,3,1279
79.64,75.38020324707031,prediction,4,1280
79.65,75.32222747802734,prediction,4,1281
79.63,75.53855895996094,prediction,4,1282
79.59,75.76509857177734,prediction,4,1283
79.55,75.64151763916016,prediction,4,1284
79.49,75.66435241699219,prediction,4,1285
79.43,75.2828369140625,prediction,4,1286
79.36,75.49961853027344,prediction,4,1287
79.29,75.66167449951172,prediction,4,1288
79.22,75.28868103027344,prediction,4,1289
79.14,75.37210083007812,prediction,5,1290
79.05,75.30236053466797,prediction,5,1291
79.02,75.52708435058594,prediction,5,1292
79.17,75.76044464111328,prediction,5,1293
79.16,75.6296615600586,prediction,5,1294
79.36,75.65919494628906,prediction,5,1295
80.01,75.2657241821289,prediction,5,1296
80.28,75.49037170410156,prediction,5,1297
80.45,75.6509017944336,prediction,5,1298
80.56,75.27083587646484,prediction,5,1299
80.61,75.37355041503906,prediction,6,1300
80.61,75.30384826660156,prediction,6,1301
80.59,75.52787780761719,prediction,6,1302
80.55,75.76239776611328,prediction,6,1303
80.5,75.63053131103516,prediction,6,1304
80.43,75.65994262695312,prediction,6,1305
80.36,75.26731872558594,prediction,6,1306
80.3,75.49140167236328,prediction,6,1307
80.56,75.65174865722656,prediction,6,1308
80.71,75.27236938476562,prediction,6,1309
80.75,75.38713073730469,prediction,7,1310
80.76,75.33329772949219,prediction,7,1311
80.74,75.54476928710938,prediction,7,1312
80.71,75.76820373535156,prediction,7,1313
80.67,75.6481704711914,prediction,7,1314
81.43,75.6692123413086,prediction,7,1315
82.08,75.29612731933594,prediction,7,1316
82.42,75.5081787109375,prediction,7,1317
83.07,75.66831970214844,prediction,7,1318
83.66,75.30032348632812,prediction,7,1319
83.91,75.38086700439453,prediction,8,1320
84.03,75.31060028076172,prediction,8,1321
85.03,75.53378295898438,prediction,8,1322
85.73,75.76573944091797,prediction,8,1323
85.56,75.63655090332031,prediction,8,1324
85.49,75.66645812988281,prediction,8,1325
85.45,75.27909851074219,prediction,8,1326
85.43,75.49909210205078,prediction,8,1327
85.41,75.65843200683594,prediction,8,1328
85.4,75.28089141845703,prediction,8,1329
85.38,75.38394927978516,prediction,9,1330
85.36,75.31531524658203,prediction,9,1331
85.32,75.53819274902344,prediction,9,1332
85.29,75.7667465209961,prediction,9,1333
85.26,75.63866424560547,prediction,9,1334
85.21,75.66786193847656,prediction,9,1335
85.16,75.28173828125,prediction,9,1336
85.17,75.50145721435547,prediction,9,1337
85.4,75.66033172607422,prediction,9,1338
85.45,75.28614807128906,prediction,9,1339
85.43,75.38462829589844,prediction,10,1340
85.42,75.31694793701172,prediction,10,1341
85.41,75.53971099853516,prediction,10,1342
85.4,75.76830291748047,prediction,10,1343
85.39,75.64005279541016,prediction,10,1344
85.38,75.66898345947266,prediction,10,1345
85.37,75.28343200683594,prediction,10,1346
85.36,75.50247192382812,prediction,10,1347
85.35,75.66092681884766,prediction,10,1348
85.33,75.28750610351562,prediction,10,1349
85.32,75.38597106933594,prediction,11,1350
85.3,75.31792449951172,prediction,11,1351
85.28,75.54043579101562,prediction,11,1352
85.25,75.76837921142578,prediction,11,1353
85.23,75.6403579711914,prediction,11,1354
85.21,75.66921997070312,prediction,11,1355
85.21,75.28504943847656,prediction,11,1356
85.31,75.50349426269531,prediction,11,1357
85.36,75.66194915771484,prediction,11,1358
85.35,75.28884887695312,prediction,11,1359
85.44,75.38471984863281,prediction,12,1360
85.6,75.31713104248047,prediction,12,1361
85.56,75.53952026367188,prediction,12,1362
85.49,75.76834869384766,prediction,12,1363
85.45,75.64005279541016,prediction,12,1364
85.43,75.66873931884766,prediction,12,1365
85.41,75.28340148925781,prediction,12,1366
85.4,75.50273132324219,prediction,12,1367
85.39,75.66143035888672,prediction,12,1368
85.39,75.28789520263672,prediction,12,1369
85.38,75.38658142089844,prediction,13,1370
85.42,75.32079315185547,prediction,13,1371
85.46,75.54281616210938,prediction,13,1372
85.43,75.77032470703125,prediction,13,1373
85.41,75.64252471923828,prediction,13,1374
85.4,75.67019653320312,prediction,13,1375
85.39,75.28596496582031,prediction,13,1376
85.41,75.50314331054688,prediction,13,1377
85.49,75.66297149658203,prediction,13,1378
85.47,75.29145812988281,prediction,13,1379
85.45,75.388427734375,prediction,14,1380
85.43,75.32454681396484,prediction,14,1381
85.42,75.5447998046875,prediction,14,1382
85.41,75.77177429199219,prediction,14,1383
85.41,75.6446304321289,prediction,14,1384
85.4,75.6715087890625,prediction,14,1385
85.39,75.29055786132812,prediction,14,1386
85.38,75.50565338134766,prediction,14,1387
85.38,75.66548156738281,prediction,14,1388
85.37,75.29515075683594,prediction,14,1389
85.37,75.37364196777344,prediction,15,1390
85.36,75.2951431274414,prediction,15,1391
85.36,75.52362823486328,prediction,15,1392
85.35,75.76367950439453,prediction,15,1393
85.33,75.62633514404297,prediction,15,1394
85.32,75.65965270996094,prediction,15,1395
85.32,75.26473999023438,prediction,15,1396
85.3,75.4904556274414,prediction,15,1397
85.29,75.65019989013672,prediction,15,1398
85.27,75.26780700683594,prediction,15,1399
85.25,75.27392578125,prediction,16,1400
85.24,75.1558609008789,prediction,16,1401
85.22,75.39962768554688,prediction,16,1402
85.2,75.68999481201172,prediction,16,1403
85.17,75.49510192871094,prediction,16,1404
85.15,75.56809997558594,prediction,16,1405
85.12,75.13621520996094,prediction,16,1406
85.1,75.40790557861328,prediction,16,1407
85.07,75.55470275878906,prediction,16,1408
85.04,75.14085388183594,prediction,16,1409
85.0,75.2876968383789,prediction,17,1410
84.99,75.16967010498047,prediction,17,1411
85.07,75.41218566894531,prediction,17,1412
85.09,75.69986724853516,prediction,17,1413
85.09,75.5076904296875,prediction,17,1414
85.08,75.58057403564453,prediction,17,1415
85.08,75.15325927734375,prediction,17,1416
85.11,75.42185974121094,prediction,17,1417
85.14,75.56815338134766,prediction,17,1418
85.19,75.15618896484375,prediction,17,1419
85.35,75.2918930053711,prediction,18,1420
85.46,75.17391967773438,prediction,18,1421
85.46,75.41549682617188,prediction,18,1422
85.45,75.70280456542969,prediction,18,1423
85.44,75.51083374023438,prediction,18,1424
85.43,75.58370971679688,prediction,18,1425
85.42,75.15740966796875,prediction,18,1426
85.43,75.42576599121094,prediction,18,1427
85.5,75.57122039794922,prediction,18,1428
85.48,75.16050720214844,prediction,18,1429
85.46,75.29750061035156,prediction,19,1430
85.45,75.17963409423828,prediction,19,1431
85.45,75.42042541503906,prediction,19,1432
85.43,75.70680236816406,prediction,19,1433
85.42,75.51528930664062,prediction,19,1434
85.42,75.58839416503906,prediction,19,1435
85.42,75.1637191772461,prediction,19,1436
85.42,75.43135070800781,prediction,19,1437
85.41,75.57587432861328,prediction,19,1438
85.41,75.16630554199219,prediction,19,1439
85.4,75.30262756347656,prediction,20,1440
85.41,75.1849594116211,prediction,20,1441
85.44,75.4247055053711,prediction,20,1442
85.43,75.71045684814453,prediction,20,1443
85.42,75.5192642211914,prediction,20,1444
85.41,75.59260559082031,prediction,20,1445
85.42,75.16979217529297,prediction,20,1446
85.4,75.43647766113281,prediction,20,1447
85.39,75.58014678955078,prediction,20,1448
85.39,75.17149353027344,prediction,20,1449
85.37,75.30715942382812,prediction,21,1450
85.33,75.19029998779297,prediction,21,1451
85.27,75.42969512939453,prediction,21,1452
85.2,75.7144775390625,prediction,21,1453
85.12,75.52408599853516,prediction,21,1454
85.01,75.59695434570312,prediction,21,1455
84.91,75.17489624023438,prediction,21,1456
84.85,75.44047546386719,prediction,21,1457
84.8,75.5841293334961,prediction,21,1458
84.74,75.17692565917969,prediction,21,1459
84.68,75.31024932861328,prediction,22,1460
84.62,75.19351959228516,prediction,22,1461
84.56,75.43170166015625,prediction,22,1462
84.49,75.71634674072266,prediction,22,1463
84.44,75.52560424804688,prediction,22,1464
84.41,75.59930419921875,prediction,22,1465
84.4,75.17800903320312,prediction,22,1466
84.39,75.44325256347656,prediction,22,1467
84.38,75.58633422851562,prediction,22,1468
84.37,75.1795883178711,prediction,22,1469
84.36,75.31334686279297,prediction,23,1470
84.35,75.19725799560547,prediction,23,1471
84.34,75.43499755859375,prediction,23,1472
84.34,75.71941375732422,prediction,23,1473
84.34,75.52857208251953,prediction,23,1474
84.34,75.6025161743164,prediction,23,1475
84.34,75.18191528320312,prediction,23,1476
84.34,75.44682312011719,prediction,23,1477
84.33,75.58914947509766,prediction,23,1478
84.34,75.18324279785156,prediction,23,1479
84.34,75.33064270019531,prediction,24,1480
84.33,75.21372985839844,prediction,24,1481
84.33,75.44879150390625,prediction,24,1482
84.33,75.72835540771484,prediction,24,1483
84.32,75.54309844970703,prediction,24,1484
84.32,75.61790466308594,prediction,24,1485
84.31,75.20695495605469,prediction,24,1486
84.31,75.46492767333984,prediction,24,1487
84.3,75.6076431274414,prediction,24,1488
84.29,75.20217895507812,prediction,24,1489
84.28,75.35186004638672,prediction,25,1490
84.28,75.23336791992188,prediction,25,1491
84.29,75.46415710449219,prediction,25,1492
84.28,75.73656463623047,prediction,25,1493
84.27,75.5602035522461,prediction,25,1494
84.26,75.63700866699219,prediction,25,1495
84.26,75.24166107177734,prediction,25,1496
84.25,75.48843383789062,prediction,25,1497
84.24,75.63150024414062,prediction,25,1498
84.24,75.2254638671875,prediction,25,1499
84.23,75.35204315185547,prediction,26,1500
84.22,75.23355865478516,prediction,26,1501
84.22,75.46389770507812,prediction,26,1502
84.21,75.73616790771484,prediction,26,1503
84.21,75.55977630615234,prediction,26,1504
84.2,75.63652801513672,prediction,26,1505
84.19,75.24163818359375,prediction,26,1506
84.18,75.48796844482422,prediction,26,1507
84.17,75.63130187988281,prediction,26,1508
84.17,75.22565460205078,prediction,26,1509
84.17,75.3524169921875,prediction,27,1510
84.16,75.23334503173828,prediction,27,1511
84.16,75.46366882324219,prediction,27,1512
84.15,75.7355728149414,prediction,27,1513
84.15,75.55977630615234,prediction,27,1514
84.14,75.63724517822266,prediction,27,1515
84.14,75.24231719970703,prediction,27,1516
84.13,75.48917388916016,prediction,27,1517
84.13,75.63163757324219,prediction,27,1518
84.13,75.22569274902344,prediction,27,1519
84.16,75.35185241699219,prediction,28,1520
84.19,75.23295593261719,prediction,28,1521
84.21,75.46351623535156,prediction,28,1522
84.22,75.73567962646484,prediction,28,1523
84.24,75.5595932006836,prediction,28,1524
84.27,75.63703918457031,prediction,28,1525
84.33,75.2420654296875,prediction,28,1526
84.42,75.48815155029297,prediction,28,1527
84.58,75.63170623779297,prediction,28,1528
84.96,75.22525787353516,prediction,28,1529
85.21,75.35152435302734,prediction,29,1530
85.48,75.23233795166016,prediction,29,1531
85.72,75.46279907226562,prediction,29,1532
85.65,75.73512268066406,prediction,29,1533
85.57,75.55916595458984,prediction,29,1534
85.54,75.63662719726562,prediction,29,1535
85.52,75.24171447753906,prediction,29,1536
85.51,75.4878921508789,prediction,29,1537
85.51,75.63123321533203,prediction,29,1538
85.52,75.22469329833984,prediction,29,1539
85.52,75.35115051269531,prediction,30,1540
85.55,75.23223114013672,prediction,30,1541
85.61,75.46324157714844,prediction,30,1542
85.58,75.73553466796875,prediction,30,1543
85.55,75.55928039550781,prediction,30,1544
85.58,75.63661193847656,prediction,30,1545
85.56,75.24110412597656,prediction,30,1546
85.54,75.48756408691406,prediction,30,1547
85.52,75.63124084472656,prediction,30,1548
85.51,75.22445678710938,prediction,30,1549
85.48,75.35325622558594,prediction,31,1550
85.46,75.2343521118164,prediction,31,1551
85.45,75.46467590332031,prediction,31,1552
85.45,75.73566436767578,prediction,31,1553
85.44,75.5601577758789,prediction,31,1554
85.44,75.63776397705078,prediction,31,1555
85.47,75.24366760253906,prediction,31,1556
85.5,75.48933410644531,prediction,31,1557
85.49,75.63324737548828,prediction,31,1558
85.47,75.2269287109375,prediction,31,1559
85.46,75.35319519042969,prediction,32,1560
85.49,75.23423767089844,prediction,32,1561
85.49,75.46455383300781,prediction,32,1562
85.47,75.73556518554688,prediction,32,1563
85.47,75.56005096435547,prediction,32,1564
85.52,75.6376953125,prediction,32,1565
85.54,75.24356079101562,prediction,32,1566
85.52,75.4892807006836,prediction,32,1567
85.48,75.63314056396484,prediction,32,1568
85.46,75.22682189941406,prediction,32,1569
85.45,75.35321044921875,prediction,33,1570
85.42,75.23424530029297,prediction,33,1571
85.38,75.46455383300781,prediction,33,1572
85.34,75.73555755615234,prediction,33,1573
85.28,75.56005859375,prediction,33,1574
85.3,75.63770294189453,prediction,33,1575
85.49,75.24356079101562,prediction,33,1576
85.45,75.48929595947266,prediction,33,1577
85.39,75.63314056396484,prediction,33,1578
85.34,75.22682189941406,prediction,33,1579
85.27,75.35319519042969,prediction,34,1580
85.15,75.23422241210938,prediction,34,1581
84.96,75.46452331542969,prediction,34,1582
84.73,75.73552703857422,prediction,34,1583
84.49,75.56002044677734,prediction,34,1584
84.27,75.63768768310547,prediction,34,1585
84.03,75.24354553222656,prediction,34,1586
83.79,75.48928833007812,prediction,34,1587
83.58,75.63311767578125,prediction,34,1588
83.38,75.226806640625,prediction,34,1589
83.18,75.3531723022461,prediction,35,1590
82.92,75.23417663574219,prediction,35,1591
82.61,75.4644775390625,prediction,35,1592
82.3,75.73546600341797,prediction,35,1593
82.01,75.55996704101562,prediction,35,1594
81.74,75.63764953613281,prediction,35,1595
81.42,75.2435073852539,prediction,35,1596
81.1,75.48928833007812,prediction,35,1597
80.77,75.63307189941406,prediction,35,1598
80.45,75.22676086425781,prediction,35,1599
80.13,75.3531494140625,prediction,36,1600
79.81,75.234130859375,prediction,36,1601
79.49,75.46443939208984,prediction,36,1602
79.19,75.73542022705078,prediction,36,1603
78.9,75.55992126464844,prediction,36,1604
78.61,75.63761901855469,prediction,36,1605
78.37,75.24346923828125,prediction,36,1606
78.14,75.4892807006836,prediction,36,1607
77.92,75.6330337524414,prediction,36,1608
77.77,75.22671508789062,prediction,36,1609
78.02,75.3531265258789,prediction,37,1610
78.23,75.2341079711914,prediction,37,1611
78.4,75.46441650390625,prediction,37,1612
78.65,75.73540496826172,prediction,37,1613
78.87,75.55989837646484,prediction,37,1614
79.1,75.6375961303711,prediction,37,1615
79.25,75.24343872070312,prediction,37,1616
79.39,75.48926544189453,prediction,37,1617
79.49,75.63300323486328,prediction,37,1618
79.52,75.22669219970703,prediction,37,1619
79.51,75.35305786132812,prediction,38,1620
79.48,75.23400115966797,prediction,38,1621
79.48,75.46429443359375,prediction,38,1622
79.42,75.7353286743164,prediction,38,1623
79.29,75.55982208251953,prediction,38,1624
79.17,75.63751983642578,prediction,38,1625
78.96,75.24334716796875,prediction,38,1626
78.72,75.48922729492188,prediction,38,1627
78.47,75.63288116455078,prediction,38,1628
78.22,75.22659301757812,prediction,38,1629
77.97,75.35302734375,prediction,39,1630
77.71,75.23392486572266,prediction,39,1631
77.45,75.46420288085938,prediction,39,1632
77.19,75.7352523803711,prediction,39,1633
76.92,75.55974578857422,prediction,39,1634
76.65,75.63748931884766,prediction,39,1635
76.36,75.2432861328125,prediction,39,1636
76.09,75.48919677734375,prediction,39,1637
75.81,75.63280487060547,prediction,39,1638
75.54,75.22650146484375,prediction,39,1639
75.76,75.35279846191406,prediction,40,1640
75.74,75.23350524902344,prediction,40,1641
75.59,75.46371459960938,prediction,40,1642
75.4,75.73485565185547,prediction,40,1643
75.18,75.5593490600586,prediction,40,1644
74.98,75.63725280761719,prediction,40,1645
74.78,75.2428970336914,prediction,40,1646
74.56,75.48900604248047,prediction,40,1647
74.32,75.63227081298828,prediction,40,1648
74.08,75.22602844238281,prediction,40,1649
73.84,75.35279083251953,prediction,41,1650
73.6,75.2335205078125,prediction,41,1651
73.38,75.4637451171875,prediction,41,1652
73.15,75.73487854003906,prediction,41,1653
72.99,75.55937194824219,prediction,41,1654
73.19,75.63725280761719,prediction,41,1655
73.15,75.2428970336914,prediction,41,1656
73.03,75.48899841308594,prediction,41,1657
72.86,75.63228607177734,prediction,41,1658
72.66,75.22604370117188,prediction,41,1659
72.45,75.35273742675781,prediction,42,1660
72.22,75.23346710205078,prediction,42,1661
71.99,75.46371459960938,prediction,42,1662
71.75,75.73484802246094,prediction,42,1663
71.48,75.55933380126953,prediction,42,1664
71.2,75.63719940185547,prediction,42,1665
70.92,75.24281311035156,prediction,42,1666
70.63,75.48892974853516,prediction,42,1667
70.31,75.63224792480469,prediction,42,1668
70.0,75.22599792480469,prediction,42,1669
69.69,75.35271453857422,prediction,43,1670
69.4,75.23345184326172,prediction,43,1671
69.08,75.46370697021484,prediction,43,1672
68.76,75.7348403930664,prediction,43,1673
68.44,75.55931091308594,prediction,43,1674
68.13,75.63717651367188,prediction,43,1675
67.81,75.24279022216797,prediction,43,1676
67.48,75.48890686035156,prediction,43,1677
67.17,75.63224029541016,prediction,43,1678
66.9,75.22598266601562,prediction,43,1679
66.59,75.35270690917969,prediction,44,1680
66.25,75.23345184326172,prediction,44,1681
65.88,75.46369934082031,prediction,44,1682
65.51,75.7348403930664,prediction,44,1683
65.2,75.55931091308594,prediction,44,1684
64.92,75.63717651367188,prediction,44,1685
64.88,75.24279022216797,prediction,44,1686
64.91,75.48889923095703,prediction,44,1687
64.93,75.63224792480469,prediction,44,1688
64.94,75.2259750366211,prediction,44,1689
64.96,75.35269165039062,prediction,45,1690
65.01,75.23343658447266,prediction,45,1691
65.03,75.46369934082031,prediction,45,1692
65.04,75.7348403930664,prediction,45,1693
65.04,75.55931091308594,prediction,45,1694
65.04,75.63716888427734,prediction,45,1695
65.04,75.24278259277344,prediction,45,1696
65.04,75.48888397216797,prediction,45,1697
65.16,75.63224792480469,prediction,45,1698
65.18,75.22596740722656,prediction,45,1699
65.19,75.35269165039062,prediction,46,1700
65.2,75.23343658447266,prediction,46,1701
65.23,75.46370697021484,prediction,46,1702
65.38,75.7348403930664,prediction,46,1703
65.45,75.55931091308594,prediction,46,1704
65.47,75.63716888427734,prediction,46,1705
66.33,75.2427749633789,prediction,46,1706
67.75,75.48888397216797,prediction,46,1707
68.16,75.63226318359375,prediction,46,1708
68.33,75.22596740722656,prediction,46,1709
68.44,75.35273742675781,prediction,47,1710
68.54,75.2334976196289,prediction,47,1711
68.61,75.4637680053711,prediction,47,1712
68.77,75.7348861694336,prediction,47,1713
69.19,75.55935668945312,prediction,47,1714
69.51,75.63720703125,prediction,47,1715
70.1,75.24283599853516,prediction,47,1716
70.44,75.48892211914062,prediction,47,1717
70.64,75.63231658935547,prediction,47,1718
70.79,75.22603607177734,prediction,47,1719
70.9,75.35279846191406,prediction,48,1720
71.0,75.23358917236328,prediction,48,1721
71.07,75.46385192871094,prediction,48,1722
71.13,75.7349624633789,prediction,48,1723
71.18,75.55944061279297,prediction,48,1724
71.22,75.63726806640625,prediction,48,1725
71.25,75.24292755126953,prediction,48,1726
71.28,75.48898315429688,prediction,48,1727
71.31,75.63241577148438,prediction,48,1728
71.34,75.22612762451172,prediction,48,1729
71.4,75.35285949707031,prediction,49,1730
71.43,75.23368835449219,prediction,49,1731
71.46,75.46395874023438,prediction,49,1732
71.49,75.73503875732422,prediction,49,1733
71.48,75.55953216552734,prediction,49,1734
71.46,75.63734436035156,prediction,49,1735
71.46,75.24303436279297,prediction,49,1736
71.49,75.48904418945312,prediction,49,1737
71.56,75.63253021240234,prediction,49,1738
71.57,75.22623443603516,prediction,49,1739
71.57,75.35289001464844,prediction,50,1740
71.58,75.23372650146484,prediction,50,1741
71.65,75.4639892578125,prediction,50,1742
71.72,75.73506164550781,prediction,50,1743
71.78,75.55956268310547,prediction,50,1744
71.87,75.63736724853516,prediction,50,1745
71.94,75.24307250976562,prediction,50,1746
72.02,75.48907470703125,prediction,50,1747
72.09,75.63256072998047,prediction,50,1748
72.15,75.22628021240234,prediction,50,1749
72.18,75.35293579101562,prediction,51,1750
72.23,75.2337646484375,prediction,51,1751
72.39,75.46401977539062,prediction,51,1752
72.51,75.7350845336914,prediction,51,1753
72.61,75.5595932006836,prediction,51,1754
72.67,75.63739776611328,prediction,51,1755
72.71,75.24311828613281,prediction,51,1756
72.75,75.4891128540039,prediction,51,1757
72.78,75.63259887695312,prediction,51,1758
72.85,75.226318359375,prediction,51,1759
72.98,75.35295104980469,prediction,52,1760
73.06,75.2337875366211,prediction,52,1761
73.13,75.46403503417969,prediction,52,1762
73.18,75.73509979248047,prediction,52,1763
73.3,75.55960845947266,prediction,52,1764
73.41,75.63742065429688,prediction,52,1765
73.51,75.24314880371094,prediction,52,1766
73.59,75.4891357421875,prediction,52,1767
73.66,75.63261413574219,prediction,52,1768
74.05,75.2263412475586,prediction,52,1769
74.46,75.35297393798828,prediction,53,1770
74.71,75.23381805419922,prediction,53,1771
74.92,75.46406555175781,prediction,53,1772
75.2,75.73511505126953,prediction,53,1773
75.41,75.55962371826172,prediction,53,1774
75.6,75.6374282836914,prediction,53,1775
75.76,75.24317932128906,prediction,53,1776
75.91,75.48915100097656,prediction,53,1777
76.04,75.63263702392578,prediction,53,1778
76.18,75.22636413574219,prediction,53,1779
76.63,75.35299682617188,prediction,54,1780
76.93,75.23383331298828,prediction,54,1781
77.15,75.46407318115234,prediction,54,1782
77.34,75.7351303100586,prediction,54,1783
77.49,75.55963897705078,prediction,54,1784
77.64,75.637451171875,prediction,54,1785
77.8,75.24320220947266,prediction,54,1786
77.94,75.48916625976562,prediction,54,1787
78.06,75.63265228271484,prediction,54,1788
78.18,75.22637939453125,prediction,54,1789
78.31,75.35299682617188,prediction,55,1790
78.44,75.23384857177734,prediction,55,1791
78.55,75.4640884399414,prediction,55,1792
78.65,75.73514556884766,prediction,55,1793
78.75,75.55965423583984,prediction,55,1794
78.85,75.637451171875,prediction,55,1795
78.95,75.24320983886719,prediction,55,1796
79.04,75.48917388916016,prediction,55,1797
79.13,75.63265991210938,prediction,55,1798
79.22,75.22640228271484,prediction,55,1799
79.31,75.35299682617188,prediction,56,1800
79.39,75.23384857177734,prediction,56,1801
79.48,75.4640884399414,prediction,56,1802
79.57,75.73514556884766,prediction,56,1803
79.66,75.55965423583984,prediction,56,1804
79.76,75.63745880126953,prediction,56,1805
79.84,75.24320983886719,prediction,56,1806
79.92,75.48918151855469,prediction,56,1807
80.01,75.63265991210938,prediction,56,1808
80.09,75.22639465332031,prediction,56,1809
80.11,75.3530044555664,prediction,57,1810
80.11,75.23384857177734,prediction,57,1811
80.12,75.46409606933594,prediction,57,1812
80.13,75.73514556884766,prediction,57,1813
80.13,75.55965423583984,prediction,57,1814
80.13,75.63745880126953,prediction,57,1815
80.13,75.24322509765625,prediction,57,1816
80.13,75.48918151855469,prediction,57,1817
80.14,75.6326675415039,prediction,57,1818
80.15,75.22640991210938,prediction,57,1819
80.15,75.35301208496094,prediction,58,1820
80.15,75.23384857177734,prediction,58,1821
80.15,75.46409606933594,prediction,58,1822
80.16,75.73514556884766,prediction,58,1823
